url,written,written_human_readable,origin
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate14-Red-B.ome.zarr,1353288921.6,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5513
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Blue-B-Stinger.ome.zarr,3342751846.2000003,3.11 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5708
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate16-Red-A.ome.zarr,1373489260.8000002,1.28 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5526
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate7-Red-A.ome.zarr,1400504390.4,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5454
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate13-Red-A.ome.zarr,1403068185.6,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5538
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Red-B-Stinger.ome.zarr,2833523616.0,2.64 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5707
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-TS-Green-B.ome.zarr,3044416402.8,2.84 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5627
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate12-Blue-B.ome.zarr,1419489033.6,1.32 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5508
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-TS-Green-A.ome.zarr,2797888104.0,2.61 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5631
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate16-Yellow-A.ome.zarr,1340293219.1999998,1.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5521
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate7-Green-B.ome.zarr,1408024742.4,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5400
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate13-Blue-B.ome.zarr,1438369180.8000002,1.34 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5539
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate6-Blue-A.ome.zarr,1406014377.6,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5557
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-Yellow-B.ome.zarr,1419567024.0,1.32 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5462
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate16-Yellow-B.ome.zarr,1392169420.8000002,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5527
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate13-Blue-A.ome.zarr,1421475417.6,1.32 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5536
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-TS-Yellow-B.ome.zarr,1962945993.6000001,1.83 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5604
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-TS-Green-A.ome.zarr,3656512098.0,3.41 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5606
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Target-2-B.ome.zarr,605567240.0,577.51 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5636
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate8-Red-A.ome.zarr,1388847686.4,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5485
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Red-B.ome.zarr,2692000358.3999996,2.51 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5560
